Unnamed: 0,title,Label
7520, SNL Perfectly Skewers Trump And His Band Of Malicious Merry Morons (VIDEO),Fake
7521, WATCH: Bernie Sanders Absolutely BERNS Donald Trump During Interview,Fake
7522, Trump Gets Snippy After Being Asked To Dial Down His Violent Rhetoric (VIDEO),Fake
7523, This Sheriff Has Threatened To Arrest The CEO Of Apple For Protecting Your Privacy (VIDEO),Fake
7524," Donald Trump Has His ‘ISIS Attacked My Rally’ Hoax Blown Wide Open, Live On-Air (VIDEO)",Fake
7525, What Ann Coulter Just Called Fox News And Ted Cruz Takes The GOP Civil War To Another Level (IMAGE),Fake
7526, This Video Shows Trump Backing Racial Violence In A Shocking Way We Haven’t Seen Before,Fake
7527, Donald Trump Tweets Out Direct Threat To Bernie Sanders And His Supporters (TWEET),Fake
7528, Caitlyn Jenner Said Something About Trump That Will Make You Hate Her Even More,Fake
7529, Georgia Is Going To Waste $2 Million On Deceptive ‘Abortion Clinics’ That Lie To Women,Fake
7530, Trump Threatens To Ruin Protesters’ Lives In Fiery New Speech (VIDEO),Fake
7531, Douchebag of the Day: Louie ‘Self Loathing Jews’ Gohmert,Fake
7532, Ben Cohen’s Response To Fox News’ Bernie Sanders Conspiracy Theory Is Perfect (VIDEO),Fake
7533, Trump Supporter Disgustingly Tells Black People To ‘Go Back To Africa’ (VIDEO),Fake
7534, A Racist Massacre In Milwaukee This Week Shows Where The Politics Of Hate Will Lead America,Fake
7535, This Trump Ad Got Pulled Off The Air Because It Broke The Law (VIDEO),Fake
7536," Trump Blamed Bernie Sanders For Campaign Violence, Here’s His Epic Response",Fake
7537, CBS Reporter Assaulted By Cops At Cancelled UIC Trump Rally (VIDEO),Fake
7538, Donald Trump Jr. Runs With Bernie Sanders Conspiracy Pushed By White Supremacists (TWEETS),Fake
7539," Secret Service Agents Jump On Stage, Surround Trump At Ohio Rally (VIDEO)",Fake
7540, Kentucky Republican To Rape Victim: Getting DNA From Rapist Worse Intrusion Than Being Raped,Fake
7541, Watch Megyn Kelly Prove She Has No Idea How The First Amendment Works (VIDEO),Fake
7542, Oklahoma House Votes To Let Domestic Abusers Open Carry Guns – Because Jesus (VIDEO),Fake
7543, John Legend Absolutely DESTROYS Trump Jr. In Brilliant Twitter Comeback (TWEETS),Fake
7544, Chicago Police Say They Did Not Tell Trump To Cancel UIC Rally (VIDEO),Fake
7545, WATCH: Muslim Journalist Absolutely DESTROYS Trump Spokeswoman,Fake
7546, Democratic Candidates SLAM Trump After Bloody Rallies (VIDEO),Fake
7547, WATCH: Rachel Maddow Just Skillfully Exposed Trump’s ‘Deliberate’ Attempts To Spark A Race War (VIDEO),Fake
7548, Bill Maher Hits Dems Who Say They’ll Stay Home If Their Candidate Loses With Brutal Reality (VIDEO),Fake
7549," Rocked By Scandal, Wounded Warrior Project Fires Top Execs (VIDEO)",Fake
7550, Sarah Palin Crushes Ted Cruz After He Correctly Identifies Her As An Idiot (IMAGE),Fake
7551, Obama Shows How He’s Going To Destroy Trump This Fall And It’s Hilarious,Fake
7552, Bernie Sanders Rocked 3 Rallies In Florida Yesterday,Fake
7553, CHAOS In Chicago As Thousands Of Protesters Shut Down Trump Rally (VIDEOS),Fake
7554," Yes, Hillary Was Wrong About Reagan, But Her Owning It Tells Us So Much More (VIDEO)",Fake
7555, Marco Rubio NAILS IT: Trump As President Would Have ‘Life And Death Consequences’ (VIDEO),Fake
7556, Texas Gun Nuts Open Fire On Democratic Office Of Gun Control-Supporting Senator,Fake
7557, Trump Rally Nearly Turns Into A Full-Blown Race War In St. Louis (VIDEOS),Fake
7558, Ben Carson Returns To Endorse Donald Trump – After A Vision From God (VIDEO),Fake
7559, Republican EXPLODES After Obama Foils Evil Scheme To Sell Apache Holy Land To Mining Firm,Fake
7560, WATCH: Bernie Sanders Answers ‘Would You Be Hillary’s VP?’,Fake
7561, Abused Reporter Throws Karma Back In The Face Of Horrific Trump Campaign Manager,Fake
7562, Rubio’s Campaign Just Committed Suicide In This State For Good Reasons (VIDEO),Fake
7563, Another White Trump Supporter Assaults A Black Man At A Terrifying Rally In The South (VIDEO),Fake
7564, Trump Just Approved Of And Asked For MORE Violence Against Protesters (VIDEO),Fake
7565, WATCH: Ted Cruz Humiliated For Blatantly Lying During GOP Debate,Fake
7566, President Obama Just Did Something Amazing To Help The Poor With The Cost Of Raising Kids,Fake
7567, Popular St. Louis Bar Closed For Having A Clientele Too Black For The Neighborhood (SCREENSHOTS),Fake
7568, WATCH: Sarah Silverman Hilariously Demolishes Trump On Conan,Fake
7569, Chicago Hot Dog Stand Literally Lets You Bite Into Trump’s Tiny Wiener (TWEET),Fake
7570, President Obama BURNS Canadian Ted Cruz With Epic Joke (VIDEO),Fake
7571, McDonald’s Brings Conservatives’ Nightmares To Life With New Ad That Has Them Fuming (VIDEO/TWEETS),Fake
7572, Chumlee From ‘Pawn Stars’ Arrested In Las Vegas On 20 Felony Charges (VIDEO),Fake
7573," Trump Supporter Who Sucker Punched Black Protester: ‘Next Time, We Might Have To Kill Him’ (VIDEO)",Fake
7574, Mom PERFECTLY Responds To Anti-Science Idiot Telling Child She’s Being Kept Autistic (IMAGES),Fake
7575, The Better Business Bureau Calls Trump Out As The Lying Liar That He Absolutely Is (IMAGES),Fake
7576, ‘Dilbert’ Creator Scott Adams Says Comparing Trump To Hitler Is Racist,Fake
7577, WATCH: Insider Reveals How Trump University Scammed People,Fake
7578, Lindsey Graham Says GOP Blocking SCOTUS Nominees Is ‘Going To Be The New Rule’ (VIDEO),Fake
7579, Christian ‘Prophet’ Literally Loses His @ss When He Takes On Wild Lions For Jesus,Fake
7580, KARMA Strikes: White Trump Fanatic Who Sucker Punched Black Man Charged With Assault (VIDEO),Fake
7581, WATCH: Trump Becomes Unhinged When Confronted About His Vulgar Language In Front Of Children,Fake
7582, President Obama Laughs After Being Told Republicans Blame Him For Rise Of Trump (VIDEO),Fake
7583, Trump Staff Defends Shoving Breitbart Reporter By Saying They Thought She Was Liberal,Fake
7584," ‘Family Values’ GOPer Sexually Harasses Intern, No Longer Can Have Interns",Fake
7585, Texas Gun Nuts Want ‘A Clear Shot’ At President Obama During Event (IMAGES),Fake
7586, Racists Lose Their Minds After Mexican-American Teen Sings National Anthem At Dem Debate (TWEETS),Fake
7587, Bernie Sanders Has Something To Say About Donald Trump And America Needs To Hear It (VIDEO),Fake
7588, Trevor Noah Notices This Odd Similarity Between U.S. Water And Trump (VIDEO),Fake
7589," WATCH: GOP Governor Gets Mic Shut Off, Kicked Off of Interview By Morning Joe Co-Host",Fake
7590, Trump Fan Violently Attacks Black Protester — Guess Who Security Tackled? (VIDEO),Fake
7591, Ammon Bundy’s Lunatic Militia Men Facing More Charges From The Feds,Fake
7592, This Third Grader OBLITERATED Donald Trump In A Letter Every Conservative Needs To Read (IMAGES),Fake
7593, Elizabeth Warren Issues SCATHING Rebuke Of Republican Incompetence On SCOTUS (VIDEO),Fake
7594, Sanders Campaign Fights Back After Ohio Bans Youth From Primaries,Fake
7595, Koch Bros Exploit Veterans In Campaign For Nevada Senate Seat (VIDEO),Fake
7596," Undeterred By Threats Of GOP Obstruction, Obama Interviews Supreme Court Candidates",Fake
7597, Oklahoma GOP Approved A Law That Would INCREASE Unlicensed Abortions In The State,Fake
7598, Watch Obama Call Donald Trump Out On His Bullsh*t Shenanigans Back In 2005 (VIDEO),Fake
7599, Reporter Reveals Just How Frightening A Trump Rally Is,Fake
7600, GOP Senator Threatens To Ruin Career Of Anyone Who Accepts Obama SCOTUS Nomination,Fake
7601," Yes, You’re Gonna Want To See Mitt Romney Read ‘Mean Tweets’ From Donald Trump (VIDEO)",Fake
7602," Trump’s Using This Shady, Sneaky Tactic To Throw Protesters Out Of His Rallies (VIDEO)",Fake
7603," West Virginia Republicans Legalize Raw Milk, Get Sick After Drinking It In Celebration (VIDEO)",Fake
7604," Cop Awarded $230,000 After Kicking An Unarmed Black Man In The Head (VIDEO)",Fake
7605, Donald Trump Throws Hissy Fit On Air After Being Asked About His Racism On NPR (VIDEO),Fake
7606, Bernie Sanders Admits To Smoking Weed And Stephen Colbert Loves Him For It (VIDEO),Fake
7607, The Children Of Christian Fundamentalists Are Dying Because Their Parents Think Only God Can Cure Their Illnesses (VIDEO),Fake
7608, Meet The ‘Responsible Gun Owner’ Who Was Shot In The Back By Her 4-Year-Old While Driving (VIDEO/SCREENSHOTS),Fake
7609, Why Conservatives Should Stop Whining About President Obama Skipping Nancy Reagan’s Funeral,Fake
7610, Trump Campaign Manager Accused Of Assaulting Female Reporter (TWEETS),Fake
7611, The Westboro Baptist Church Just Crucified Trump With A 2-Word Description Of His Candidacy,Fake
7612, Trump Made Nasty Comment About Nancy Reagan’s Looks – Can’t Go To Funeral Now,Fake
7613," Cruz Supporter Blasts Trump’s Wife For Being Foreign, Makes Sexist Attack (VIDEO)",Fake
7614, Trump Has Been Financing The ‘Crown Jewel’ Of His Empire With Money From His Worst Enemy,Fake
7615, Here’s The Embarrassing Reason Why Trump Refused To Do On-Camera Appearances This Morning (TWEETS),Fake
7616, Benjamin Netanyahu Just Snubbed Obama AGAIN – And In The Scummiest Way Possible,Fake
7617, What Republicans Just Said About Tammy Duckworth And Vets Will Make Your Blood Boil (TWEET),Fake
7618, Gun Industry Has NO SHAME In Their PATHETIC Scheme To Get Silencers To Everyone,Fake
7619, Check Out This Disturbing Ad A Christian Site Posted Seeking A Husband For This Virgin Woman,Fake
7620, Leave It To Ellen DeGeneres To PERFECTLY Mock Trump And His ‘Hand’ Size (VIDEO),Fake
7621, WATCH: Donald Trump GOES OFF On Fraud Victims Whose Lives Were Ruined By His Fake University (VIDEO),Fake
7622, CNN Host Destroys Moderate Republicans For Failing To Condemn Extremism That Led To Trump (VIDEO),Fake
7623, Anti-Vaxxer Parents Let Toddler Die Of Meningitis After Maple Syrup Fails To Cure Him,Fake
7624, The Daily Show Hilariously Compares Republicans To Wile E. Coyote In Their Chase Of Trump (VIDEO),Fake
7625, Joe Scarborough ADMITS That Trickle Down Economics Is A Total Republican Lie (VIDEO),Fake
7626, Republican Caitlyn Jenner Makes OUTRAGEOUS Claims About Hillary Clinton (VIDEO),Fake
7627, Scooby Doo’s ‘Mystery Machine’ Involved In Crazy 100 MPH Getaway,Fake
7628, New Republican SCOTUS Tactic: Who Needs 9 Justices Anyway?,Fake
7629, Samantha Bee Brilliantly Roasts GOP Candidates: ‘Men Are Just Too Emotional To Be President’ (VIDEO),Fake
7630, Supreme Court Just Delivered HUGE Win For Same-Sex Adoption (VIDEO),Fake
7631, Fox Goes Full-Stupid: Planned Parenthood ‘Does Late-Term Abortions’ To ‘Sell Baby Parts’ (VIDEO),Fake
7632, How Donald Trump Is Inspiring Latinos To Destroy The GOP,Fake
7633, West Virginia Republicans Declare War On Police By Letting Anyone Carry A Gun (VIDEO),Fake
7634, Rep. John Lewis Reminds Us All How Far We’ve Come With Chilling Bloody Sunday Tweets,Fake
7635, Bloomberg Has Some News About Running For President,Fake
7636, Colin Powell Bashes GOP Candidates For ‘Belittling’ America With Their ‘Junior High’ Antics (VIDEO/AUDIO),Fake
7637, This New Ad Gives Us A Horrifyingly Realistic Preview Of ‘President Trump’ (VIDEO),Fake
7638, The World Speaks Out On Trump — Top Foreign Diplomats Unite Against Him,Fake
7639, Obama Just Got A Little More Than Pissed At Those Claiming He’s Soft On Wall Street,Fake
7640, Holocaust Survivor Says Donald Trump Reminds Him Of Hitler And That’s Terrifying,Fake
7641," GOP Racism Backfiring Spectacularly, MORE Latinos Getting Their Citizenship – To Vote Against Trump",Fake
7642, Rubio And Cruz Launch Weird Anti-Trump ‘Yoga’ Routine To Boost Donations (TWEETS/VIDEO),Fake
7643, Republicans Block Young Voters From Participating In Ohio Primary,Fake
7644, WATCH: John Oliver Presents GOP Debates As ‘Clowntown F*ck-the-World Sh*tshow 2016’,Fake
7645, GOP Consultant Tells Black Reporter She Wants To Choke Him For Calling Out Republican Racism (VIDEO),Fake
7646, God Created Our Hands? These Scientists Said He Did,Fake
7647, Conservative Commentator Uses Nancy Reagan’s Death To Launch Racist Attack On Michelle Obama (TWEETS),Fake
7648," Something Truly Extraordinary, And Refreshing, Happened During The CNN Democratic Debate (VIDEO)",Fake
7649, Bernie ROASTS GOP Mental Instability During #DemDebate With PERFECT One-Liner (VIDEO),Fake
7650," Twitter BLASTS Whole Foods For Yet Another Expensive, Unnecessary Product (TWEETS)",Fake
7651, All The Proof You Need To Realize Hillary Is Not About To Let Wall Street Get Away With Anything,Fake
7652, Woman Receives Death Threats After Photo Of Her At Sanders Rally Goes Viral (VIDEO/TWEETS),Fake
7653, Joe Biden Told A Joke To President Obama About Ted Cruz That Will Have You On The Floor (VIDEO),Fake
7654," Former Democratic Gov. Tells Snyder EXACTLY What He Needs To Do In Flint, Michigan",Fake
7655," Shortly Before Her Death, Nancy Reagan Said She Was Ashamed Of The GOP (VIDEO)",Fake
7656, Two Injured During Shoe-Sale Shootout At Suburban MN Mall (VIDEO),Fake
7657, Chelsea Handler Has Hilarious Proposition For Donald Trump And His ‘Large Hands’ (TWEET),Fake
7658," George Takei Just BRILLIANTLY Destroyed Trump’s Rambling, Insane Interview Technique (IMAGE)",Fake
7659, Romney Reminds America Why They Didn’t Elect Him: Trump’s Obama Birtherism No Big Deal (VIDEO),Fake
7660, Watch Donald Trump Vow To Radically Expand Torture Laws As President (VIDEO),Fake
7661, Fox News Humiliates Mitt Romney For Flip-Flopping On Donald Trump (VIDEO),Fake
7662, Watch Donald Trump Go Full Fascist With This Weird Pledge (VIDEO),Fake
7663, Costco Raises Minimum Wage For Workers As Republicans Continue To Do Nothing,Fake
7664, SNL Absolutely DESTROYS GOP Candidates In Cold Opening (VIDEO),Fake
7665, Bernie Sanders Compares Republicans To Children Having A Food Fight (VIDEO),Fake
7666, Fox News’ Attack On Bernie Sanders Hilariously Blows Up In Their Faces (VIDEO),Fake
7667, SNL Perfectly SLAMS Trump Supporters With ‘Racists For Trump’ Campaign Ad (VIDEO),Fake
7668, WATCH: These Fifth Graders Know More About Being Grown Up Than All The GOP Candidates Combined,Fake
7669, Is Trump EMBRACING HITLER? Has Thousands Of Followers Raise Right Hand And Pledge Loyalty,Fake
7670, Trump Was So Desperate During Last Debate He Broke The Rules To Ask For Help,Fake
7671, Louis C.K. Tears ‘Insane Bigot’ Donald Trump Apart In Devastating Rant: ‘The Guy Is Hitler’ (IMAGE),Fake
7672, Head Of The KKK Loves Trump For Stirring Up Racial Anger,Fake
7673," Trump Goes Wild, Makes Racist Remark About Obama (VIDEO)",Fake
7674, Oregon Ignores GOP To Become First State To Choose 100 Percent Clean Energy,Fake
7675, Bernie Sanders Releases Mini-Documentary On Florida’s Migrant Workers (VIDEO),Fake
7676, AmeriKKKa: Arrested For Drinking Coffee While Black (VIDEO),Fake
7677," Ted Cruz Gets Booed At CPAC With Many Walking Out, And It’s Pretty Damn Funny (VIDEO)",Fake
7678," John McCain Makes MASSIVE Error In Rush To Bash Obama, And It May Have Cost Him His Re-election",Fake
7679, Sarah Silverman And Bill Maher DESTROY ‘Fact-Free’ Republican Debate (VIDEO),Fake
7680, Bristol Palin’s Absurd Blog Post About Gun Safety Will Make You Weep For Her Children (VIDEO),Fake
7681, GOP Leadership At Fault For Predicted Collapse Of Public Defense System In This State,Fake
7682, Why The Secret Service Is Investigating Glenn Beck (VIDEO),Fake
7683, Alabama Supreme Court SHOCKS Conservatives With This Latest Ruling,Fake
7684, Bill Maher Explains How Every Republican Can Change — Except On This One Issue (VIDEO),Fake
7685, Trump Got $6 Million In Donations For Vets – Guess How Much He Gave Them (VIDEO),Fake
7686, Bill Maher Nails Republicans For Letting Their Party Get Hijacked By Racists (VIDEO),Fake
7687, WATCH: Bill Maher’s “Translation” of Hitler’s Speech Shows Where Trump Gets His Crazy Ideas,Fake
7688, This NRA Commercial Is So Stupid It Will Melt Your Brain (VIDEO),Fake
7689, Watch White Trump Thugs Manhandle Black Protesters As Candidate Drones On (VIDEO),Fake
7690," Trump Voicemail Hacked, Reveals VERY Close Relationship With ‘Liberal Media’ (AUDIO)",Fake
7691, These Hilarious Donald Trump Impressions Prove That Other Candidates Hate Him Just As Much As We Do (VIDEOS),Fake
7692," Despite Republican’s Best Efforts, SCOTUS Just Allowed Louisiana Abortion Clinics To Reopen",Fake
7693, Trump Bails On CPAC And Republicans Are Now Beyond PISSED At His Antics (TWEET),Fake
7694, These 4 Trump University Secrets Will Give Democrats The Ammo To Destroy Trump In November,Fake
7695," President Obama Strikes Back At Trump’s Idiotic Slogan, And It’s Beyond Perfect",Fake
7696, Lunatic Right-Winger Uses Girl Scout Cookies As Reason To End Laws Against Child Labor,Fake
7697, Trump Promises To Defend Racist Fans That Attack Protesters (VIDEO),Fake
7698, A Greyhound Driver Kicked A Black Woman Off The Bus For Refusing To Move To The Back,Fake
7699, Highly Ranked Draft Prospect Asked By NFL Coach If He Was Gay During Meeting,Fake
7700, 97-Year-Old Woman Dies After Being Evicted From Her Lifelong Home (VIDEO),Fake
7701, Republicans Had Total Control Of This State And Its About To Collapse,Fake
7702, Twitter Goes Ballistic After Trump’s Penis Joke: ‘Some Things You Just Can’t Fact-Check’ (TWEETS),Fake
7703, The Daily Show Destroys Republican Claims That Democrats Are The Real Racists (VIDEO),Fake
7704, Colbert Shreds The GOP For Creating Trump And This One Fact They Forgot (VIDEO),Fake
7705, Fox News Shows REAL REACTION From Demoralized GOP Focus Group Full Of Trump Supporters (VIDEO),Fake
7706," Actor George Clooney: I Support Hillary, And Donald Trump Is A Fascist",Fake
7707, Bill O’Reilly Appears ‘Stumble Drunk’ As He Tries To Interview Candidates After The GOP Debate (VIDEO/TWEETS),Fake
7708, Lifetime Republican Voter Thanks President Obama For Saving His Life With Obamacare,Fake
7709, Trump Literally Stops The GOP Debate To Inform Us All About The Size Of His Penis (VIDEO),Fake
7710, Hillary Perfectly Mocked The GOP Debate As It Happened With These HILARIOUS Tweets,Fake
7711, Sony Desperately Trying To Kill ‘Borat’ Actor’s New Movie Because Of Scene Where Trump Gets AIDS,Fake
7712, Angry ‘Patriot’ Who Assaulted A Black Woman At A Trump Rally Finds Out It Ruined His Life(IMAGES),Fake
7713, Donald Trump Humiliates Romney: He Would Have Dropped To His Knees To Get My Support (VIDEO),Fake
7714, Trump’s Campaign BADLY Photoshopped White Model To Make Her Appear Darker (IMAGES),Fake
7715, Fed Up Republicans Threaten Third Party Option If Trump Is The Nominee,Fake
7716, This Trump Supporter May Literally Be The Dumbest Person On Earth (VIDEO),Fake
7717, Three Liberal Female Supreme Court Justices Slam Texas GOP Over Anti-Abortion Bill,Fake
7718, Trump Campaign Org Co-Chair Taken Into Custody By FBI For Conspiracy Against The United States,Fake
7719, Tina Fey And Rachel Maddow Go Head To Head On ‘The Tonight Show’ (VIDEO),Fake
7720, Cell Phone Footage Of Cop Brutally Assaulting Student Will Make You Sick (VIDEO),Fake
7721," Republicans Hold CPAC Event In A Gun Free Zone, Reach New Level Of Hypocrisy (IMAGE)",Fake
7722, DOZENS Of GOP Foreign Policy Experts Pledge To Stop Trump From Winning Nomination,Fake
7723, 8-Year-Old Dies Because Her ‘Extremely Religious’ Mother Thinks Doctors Are ‘The Work Of The Devil’,Fake
7724, David Duke Screams From The Rooftops That Trump Is In The Lead Because Of Him (VIDEO),Fake
7725," This Anti-Gay, Anti-Science Creationist Could Soon Be Allowed To Rewrite School Textbooks",Fake
7726, Trump Releases His Health Care Plan – Here’s The One Thing You’ll Hate The Most (VIDEO),Fake
7727, WATCH: Hilariously Stupid Trump Fans Fooled By Hitler Quotes Disguised As Trump’s (VIDEO),Fake
7728, Veteran Newsman Ted Koppel Scorches O’Reilly: You Spent 20 Years Making The News Dumber (VIDEO),Fake
7729, Amazing 1922 Article On Hitler Perfectly Predicts Rise Of Trump (TWEET),Fake
7730, Gym Employees Accuse Black Seahawks Star Of Trying To Rob Them (TWEETS),Fake
7731, Sean Hannity Has Extremely Embarrassing Meltdown After Reporter Hurts His Feelings,Fake
7732, Oregon Passes Highest Minimum Wage In The Nation Despite GOP Temper Tantrum,Fake
7733, New Texas GOP Chair’s Twitter Feed Is Most INSANE Thing You Will Read All Year,Fake
7734, Elizabeth Warren Attacked As A Phony Liberal For Not Endorsing Sanders,Fake
7735, Top GOP Adviser Admits Hillary Clinton Would Be A ‘Better President’ Than Donald Trump (VIDEO),Fake
7736," Ben Carson To Call It Quits, Will Spend Time Exploring Grain Pyramids With Jesus",Fake
7737, This Ted Cruz ‘Bad Lip Reading’ Is Everything You Never Knew You Wanted And More (VIDEO),Fake
7738, Even Staunch Republican Ben Stein Says He’d Support Sanders Or Clinton Over Trump (VIDEO),Fake
7739, Hundreds Of Londoners March To Go Vote For Bernie Sanders (VIDEO),Fake
7740, GOP Poll Workers Accused Of Cheating Dem Voters On Super Tuesday (AUDIO),Fake
7741, The Koch Brothers And Warren Buffett Try To Take Down Elon Musk Over Solar Power,Fake
7742, ‘How To Move To Canada’ Internet Searches Go Through The Roof After Trump’s Super Tuesday Success (IMAGES/VIDEO),Fake
7743," Racist Trump Supporters Rough Up Black Woman: ‘You’re Scum, Your Time Will Come’ (VIDEO)",Fake
7744, Pope Francis Delivers A Major Slap In The Face To Wealthy Donors And The GOP (VIDEO),Fake
7745, House Republicans Just Spit On The Grave Of An American Hero (VIDEO),Fake
7746, REPORT: A Sitting Republican Senator Will ENDORSE Clinton If Trump Is GOP Nominee (VIDEO),Fake
7747, Bernie Vows To Keep Fighting Despite Huge Super Tuesday Loss (And Why That’s A Good Thing),Fake
7748, Largest Gun Control Study In History Completed–The NRA Is Gonna Be P*ssed,Fake
7749, #FreeChrisChristie: Twitter Reacts To The ‘Hostage Situation’ At Trump’s Speech (TWEETS),Fake
7750, WATCH Trevor Noah’s Takedown Of Iowa GOP’s Chilling Proposal To Let Kids Have Guns,Fake
7751, Watch Karl Rove Get Proven Wrong About His Virginia Prediction In Less Than Five Seconds (VIDEO),Fake
7752, White Nationalist Radio: Trump Gave Us A Press Pass And We Interviewed His Son,Fake
7753, Conservative Christian Leader Admits Liberals Were Right About Evangelicals All Along,Fake
7754," GOP Billionaires Panic, Conference Call Begs For Money To Stop Trump",Fake
7755," GOP Governor Posts Weird Photo Of His Hand Online, Gets EPIC Roasting For It (IMAGES)",Fake
7756, This Clip Of Obama OBLITERATING Trump 5 Years Ago Should Inspire GOP Rivals (VIDEO),Fake
7757, President Obama Just Put Republicans In Their Place With 36 Words From The Constitution (IMAGE),Fake
7758," DNC Chair Just DIRECTLY attacked Obama, Elizabeth Warren, And Everyone Who Voted For Them",Fake
7759, Republican U.S. Senator Openly Admits He’d Take A KKK-Loving Trump Over Any Democrat,Fake
7760, Watch Chris Christie Awkwardly Squirm In Avoidance Of ANY Trump Questions (VIDEO),Fake
7761, This One Tweet Explains How Close Trump Is To Destroying America,Fake
7762," This New Poll Is TERRIFIC News For Democrats, Really BAD NEWS For Trump",Fake
7763," Ted Cruz Says Endorsing Trump Is A ‘Grave Mistake’, Promises To Do It Anyway (VIDEO)",Fake
7764, Rich Couple’s INSANE Explanation For Why They’ll Vote Trump Has Entire World Facepalming,Fake
7765, Top GOP Governors Hold Emergency Conference Call To Discuss Trump’s Scary Rise,Fake
7766, The Daily Show PERFECTLY Demonstrates That Trump Is A Fascist (VIDEO),Fake
7767," White Man Yells ‘F*cking N*****s,’ Shoots At Crowd In Black Candidate’s Campaign HQ (VIDEO)",Fake
7768, Megyn Kelly TORCHES Mike Huckabee For Defending Trump’s KKK Support (VIDEO),Fake
7769, Leaked Footage Exposes Astonishing And Criminal Antics Of Catholic Priest In His Own Church (VIDEO),Fake
7770, NRA Had This To Say After ANOTHER School Shooting Took Place In America (VIDEO),Fake
7771, Check Out CREEPY Announcement Made Before Trump Rallies For Dealing With Protesters (VIDEO),Fake
7772," After The Second White Supremacist Attack In 2 Days, Republicans Respond With Dead Silence",Fake
7773," Chris Rock Ends Oscars With ‪#‎BlackLivesMatter‬, Racists LOSE It (VIDEO/IMAGES)",Fake
7774, Trump Has Quiet Black Students Removed From Rally At School That Was Segregated (VIDEO),Fake
7775, Viral Video Shows Trump For The Fascist He Truly Is (VIDEO),Fake
7776," Justice Thomas Asks Idiotic Question, Shows Us All Why He’s Been Silent For A Decade",Fake
7777, Family Values Republican Bill O’Reilly Loses Custody Of His Kids,Fake
7778," Brainwashed Marine Cries ‘Benghazi!’ At Bill Clinton, Gets Shut Down (VIDEO)",Fake
7779," White House Issues Scathing Response To Trump’s KKK Remarks, And It’s Perfect (VIDEO)",Fake
7780, Donald Trump’s Security Agents Just Brutally Choke Slammed Reporter To Ground (VIDEO),Fake
7781, White Supremacists Robocall For Trump Ahead Of Super Tuesday (AUDIO),Fake
7782," John Oliver Finally Takes Aim At Donald Trump, Destroys Him On EVERYTHING (VIDEO)",Fake
7783, Another Progressive Democrat Lines Up Behind Sanders — Will Warren Be Next?,Fake
7784, WOW: Trump Jr. Just Offered To Ship Black People Out Of The Country And Pay For It (VIDEO),Fake
7785, CNN Host Calls Out Trump’s Uncle Tom Spokeswoman And It Is GLORIOUS (VIDEO),Fake
7786,"
Donald Trump Gets His A** Handed To Him By A 10-Year-Old Girl (VIDEO)
",Fake
7787, Even Trump’s Best Friend Joe Scarborough Can’t Handle His ‘Disqualifying’ KKK Support (VIDEO),Fake
7788, WATCH: Leonardo DiCaprio Gave an Oscar Acceptance Speech That Put Republicans To Shame,Fake
7789, Powerful Oscar Performance By Lady Gaga Brings Audience To Tears (VIDEO/TWEET),Fake
7790, Vice President Joe Biden Brings Oscars To An Emotional Halt With Powerful Message (VIDEO),Fake
7791," Whoopi Goldberg Was Confused For Oprah At The Oscars, Twitter Hilariously Responds (TWEETS)",Fake
7792, Meet The INCREDIBLY Racist GOP Senator That Just Endorsed Trump (VIDEO),Fake
7793, Chris Rock Perfectly ROASTS Lily White Oscars: ‘You’re Damn Right Hollywood Is Racist’ (VIDEO),Fake
7794, Just FOUR Home Loans Were Given To African-Americans In This Major City In A Whole Year,Fake
7795, Pastor Shot And Killed In The Middle Of Church Service In Ohio,Fake
7796," Iran Stuns World In First Election Since Nuclear Agreement, Pro-West Reformists Sweep Seats",Fake
7797, Ted Cruz BLASTS Trump For Alleged Mob Ties (VIDEO),Fake
7798," Hillary Clinton Retweets Bernie Sanders, And For A Good Reason (IMAGE)",Fake
7799," MSNBC Reacts To Melissa Harris-Perry’s Letter, And Their Response Is Shameful",Fake
7800, President Vicente ‘I’m Not Building That F*cking Wall’ Fox Says Trump Is Like Hitler (VIDEO),Fake
7801," GOP Ex-Gov Of New Jersey Attacks Christie For Endorsing Trump, Will Vote Blue If He Wins",Fake
7802, Ted Cruz Gets OWNED By Fox Host For Whining About Tough Questions (VIDEO),Fake
7803, Alabama Republicans Just Proved They Hate Local Democracy And The Working Class (VIDEO),Fake
7804," According To Donald Trump,The KKK Might Not Be All Bad (VIDEO)",Fake
7805," Fox News Host Trashes GOP Candidates, Says The Debate Was An Embarrassment (VIDEO)",Fake
7806," DNC Vice Chair RESIGNS, Declares Support For Bernie Sanders (VIDEO)",Fake
7807," Gawker Fools Trump Into Quoting Genocidal Maniac, Chuck Todd DESTROYS Him (IMAGES/VIDEO)",Fake
7808," Former Campaign Finance Co-Chair BLASTS Christie For Trump Endorsement, Pulls Support",Fake
7809, BUSTED: Marco Rubio And His Family Lied About Escaping Castro In the 50s — It Never Happened,Fake
7810, Florida School Overreacts To Prank By Pressing Felony Charges,Fake
7811, Racist David Barton: Why Aren’t Blacks Thanking Us For Freeing Them? (VIDEO),Fake
7812, Comedy Icon Dick Van Dyke’s First Endorsement Of A Presidential Candidate In 50 Years Is In (VIDEO),Fake
7813," Bette Midler SLAMS Trump, Rubio, And Terrible Grammar In One Magnificent Tweet (SCREENSHOTS)",Fake
