Unnamed: 0.1,Unnamed: 0,title,Label
33792,33792, Old Man On Vacation Angrily Live-Tweets Show He ‘Never Watches’,0
33793,33793, Military Veterans HUMILIATE Trump For Attacking Senator’s Military Record,0
33794,33794, Trump’s FCC Makes Major Move To Put His Propaganda On Every American TV,0
33795,33795, George Takei Just Lasered Trump With Some Perfectly Timed Expert Advice (TWEET),0
33796,33796, Trump Posts INSANE Tantrum About The Media While Supposedly ‘Working’ On Vacation,0
33797,33797, It Took A Democratic Governor To Finally Call The Mosque Bombing Terrorism,0
33798,33798," Republicans Kill Trump’s Dream To Repeal Obamacare, Ready To Work With Democrats (DETAILS)",0
33799,33799," Al Gore Tells Bill Maher: Get Rid Of Electoral College, ‘Time For A Popular Vote’",0
33800,33800, Kellyanne Conway On Trump Administration’s Lies: But What About Benghazi! (VIDEO),0
33801,33801, Former FBI Agent: ‘Stay Tuned’ Because Mueller Is Hot On Trump’s Trail (VIDEO),0
33802,33802," BOMBSHELL REPORT: GOP Looks To Dump Trump, Secret 2020 Shadow Campaigns Already Underway",0
33803,33803," Trump Panics Over Russia Scandal, Kisses Up To Sessions After Trashing Him For Weeks (TWEET)",0
33804,33804, This State Is Honoring Obama And Sending A Middle Finger To Trump At The Same Time – You Can Bet He’ll Be Fuming,0
33805,33805," Trump MELTS DOWN On Vacation, Tries To Pretend He’s Actually Working (TWEETS)",0
33806,33806, Pathetic: Trump Actually Needs A General To Babysit Him Constantly,0
33807,33807, McCain Exposes How Capitol Hill Republicans REALLY Feel About Trump,0
33808,33808, BAD NEWS For Trump: His White Voter Base Just Abandoned Him,0
33809,33809, Another Fox Host Just Got Busted Sexually Harassing Female Staff,0
33810,33810, Trump Just Used His Twitter To Break The Law In The Dumbest Way Imaginable,0
33811,33811, The Russia Investigation’s Special Counsel Just Made Trump’s Problems A Whole Lot Worse,0
33812,33812, Emboldened NRA Threatens New York Times: ‘We’re Coming For You’ (VIDEO),0
33813,33813," Kellyanne Conway Just Humiliated Herself On National TV, Displays STUNNING Incompetence (VIDEO)",0
33814,33814," Republicans Respond To Trump’s Threats, Presidency In Freefall (DETAILS)",0
33815,33815," Remember Trump’s Biggest Campaign Promise? Yeah, Well, He Was Just Kidding",0
33816,33816," Chuck Todd Has No F*cks To Give, Says Jeff Sessions Can Take His Threats And Shove It",0
33817,33817, WATCH: Fox Host Calls For Revolt If Grand Jury Indicts Trump,0
33818,33818," Senate Has Had Enough Of Trump’s Obstruction, Handcuffs His Ability To Appoint An AG To Fire Mueller",0
33819,33819," Newsweek’s Latest Cover Effortlessly Demolishes ‘Lazy’ Trump, Meltdown Imminent (IMAGE)",0
33820,33820," The Gun Industry Is Hating Trump And The GOP, And The Reason Why Is Hilarious",0
33821,33821," Thanks To Trump, ‘Local Milk People’ Is Trending, And That’s Not Weird AT ALL",0
33822,33822," Top Republicans TRASH Trump’s Immigration Proposal, GOP In Pieces (TWEET)",0
33823,33823, REPORT: Team Trump Ordered Border Patrol To Defy Members Of Congress In Original Muslim Ban,0
33824,33824, Australia Prime Minister Tells Trump To Man Up And Accept Refugees Because ‘A Deal’s A Deal’,0
33825,33825, Trump Got Another Totally Real Letter From A Not Fake Kid Who Loves Him And No One’s Buying It,0
33826,33826, McCain Just BRUTALLY Called Out Trump For His Hypocritical Support Of Russia,0
33827,33827, New Dramatic Poll Shows Just How Much Trump Has Humiliated Americans (DETAILS),0
33828,33828, Trump Experiments With State-Run TV And Gets Laughed Off The Internet,0
33829,33829, Mueller Brings In Bribery Specialist To Crack Open Trump’s Russian Piggy Bank,0
33830,33830, Chelsea Clinton Teaches Trump How To Treat The White House With Respect,0
33831,33831, Trump Humiliated By Being Forced To Sign Russia Sanctions Bill Which Limits His Power,0
33832,33832, ‘Auntie’ Maxine Waters’ Showdown In Senate Inspires Gospel Anthem For The Silenced,0
33833,33833, Bush Ethics Lawyer Slams Trump: He Can’t Go ‘One Week’ Without Obstructing Justice [VIDEO],0
33834,33834, You Won’t Believe Who The White House Wants To Replace Scaramucci With,0
33835,33835, Lindsey Graham Is Getting All War Tingly Again After Talking To Donald Trump,0
33836,33836," The Most Hated Man In Corporate America Wants Scaramucci’s Job, Because Why Not?",0
33837,33837, BUSTED: Fox News Worked With Trump To Circulate Fake News On Seth Rich Conspiracy Theory,0
33838,33838, GOP Congress Just Delivered Trump The Biggest Insult Possible; They Are Completely Ignoring Him,0
33839,33839," Trump Put Himself In Deep Sh*t, Personally Drafted Statement Lying About Jr’s Russia Meeting",0
33840,33840, Trump’s White House Team Is So Dumb They Fell For Fake Emails (IMAGE),0
33841,33841, Details Are Emerging About The Mooch Firing And It Was Brutal,0
33842,33842, This Old Anthony Scaramucci Tweet Must Be VERY Uncomfortable Right Now,0
33843,33843, Secret Memo Shows That Every Single Congressman Could Be Hit In Russian Investigation,0
33844,33844, Rick Perry Is Mocked Over Nukes By Secretary Whose Job He Thought He Was Getting,0
33845,33845, White House In Chaos As Trump Fires Scaramucci After Only 10 Days On The Job,0
33846,33846, Craziest Person In Congress Wants To Investigate Everyone BUT Trump; Maybe You’re On The List,0
33847,33847, WATCH: Trump Really Does Think He’s On A West Wing Edition Of ‘The Apprentice’,0
33848,33848, Trump Whines About Obamacare And Takes Credit For Obama’s Economy In Delusional Morning Rant,0
33849,33849," Tomi Lahren Blasts ObamaCare, Admits She’s Still On Parents’ Health Insurance [VIDEO]",0
33850,33850, Joe Biden Proves He’s A MUCH Better Negotiator Than Trump; He Helped Save Obamacare,0
33851,33851, McCain F*cked Over Senate Republicans On Trumpcare In A Much Better Way Than We Already Knew,0
33852,33852, Maxine Waters Reveals The REAL Reason Pence Is Putting Up With Trump’s Madness,0
33853,33853, Ted Nugent Breaks Civility Pledge With Unhinged Obama Rant For No Apparent Reason,0
33854,33854, It’s Not Over: Trump’s Tantrums Drive Senate GOP To Take Aim Yet Again At Healthcare,0
33855,33855, Trump HUMILIATED As His Approval Rating Is Now Even Lower Than Clinton’s During Sex Scandal,0
33856,33856, WATCH: Internet Hilariously Mocks Trump For Not Killing His Own Flies Like President Obama,0
33857,33857, White Man Murders Cop And Racist Media Stays Silent,0
33858,33858, Federal Court Rules Against Trump’s Unpresidential Twitter Behavior (DETAILS),0
33859,33859, New Report Says Trump Destroyed Scaramucci’s Marriage,0
33860,33860, BREAKING: Trump Kicks Reince Priebus Out Of White House (TWEET),0
33861,33861," Scaramucci’s New Yorker Interview Is More Than Just Gross, It May Be A Felony",0
33862,33862, Trump Admin Deals STUNNING Threat To Alaska Over Their Senator’s ‘No’ Vote On ACA Repeal,0
33863,33863, Insane Racist Fired For Death Threats Against Muslims ‘Parked Too Close’ At Walmart,0
33864,33864, Trump Awards Woman The Medal Of Valor Then Kisses Her,0
33865,33865, The GOP Senate Just Set A Huge Trap For Trump; He’ll Be Screwed No Matter What He Does,0
33866,33866, Democratic Twitter Hero Ted Lieu Taunts Trump Over Just-Passed Russia Sanctions,0
33867,33867, Anthony Scaramucci Just Said Some Weird Stuff About Steve Bannon’s ‘C*ck’,0
33868,33868, Trump-Touted Wisconsin Deal Forces Taxpayers To Shell Out $3 Billion,0
33869,33869, GOP Senator Has Had ENOUGH: Firing Mueller Could End Trump Presidency (VIDEO),0
33870,33870, Boy Scouts Forced To Apologize On Trump’s Behalf,0
33871,33871, GOP Rep Blames Media For Trump’s Attacks On Sessions,0
33872,33872, Trump’s White House IMPLODES As Kellyanne Conway Attacks Fellow Top Staffer (VIDEO),0
33873,33873," Trump Gets HUMILIATED By His Own Joint Chiefs, Contradict His Transgender Ban",0
33874,33874," WATCH: Scaramucci Flips Out Over White House Leaks, Sends Ominous Warning To Reince Priebus",0
33875,33875, Trump Is Trying To Make It Illegal For Groups Of People He’s Screwed To Sue Him,0
33876,33876," Trump’s Salary Donation Is Just Bullsh*t PR, And Here’s Why",0
33877,33877, Trump Will ‘Torture’ Sessions Every Day Until He Resigns: Report,0
33878,33878, Trump’s Approval Rating Takes Game-Changing Turn In 11 Pro-Trump States (DETAILS),0
33879,33879, Transgender Navy SEAL Hero Dares Trump: Tell Me To My Face I’m Not Worthy Of Serving,0
33880,33880, Trump Attacks Sessions Again For Not Helping Him Obstruct Russia Investigation,0
33881,33881," Trump Goes On Stunningly Bigoted Rant, Says He Will Not Allow Military Service Of Transgender Soldiers",0
33882,33882," Apparently, Trump Is Sad He Has No Eric Holder",0
33883,33883, Former CIA Chief Blasts Trump’s Speech To Boy Scouts: ‘Like Watching A Dictator’,0
33884,33884, Trump’s Lawyers Say Encouraging Reasonable Force Against Protestors Is 1st Amendment Right,0
33885,33885, Trump Says ‘Illegals’ Are Here To Chop Up Teen Girls With Knives Because Shooting Them Isn’t Painful Enough,0
33886,33886," She Might Be The Last Decent Republican In America, And This Audio From A Hot Mic Proves It",0
33887,33887, American Psychoanalytic Association Gives Members Permission To Diagnose Trump’s Mental Health,0
33888,33888, Top Republican Senator BLISTERS Trump For Demanding The DOJ Persecute Hillary Clinton,0
33889,33889, WATCH: Republican Lawmaker Has Finally Had Enough Of Trump’s Bullsh*t,0
33890,33890, Trump Has Total UNHINGED Scatter-Brained Mental Meltdown For The Entire World To See,0
33891,33891, Trump Gets Wrecked After Confirming Secret CIA Program On Twitter (TWEETS),0
33892,33892, Obama Photographer BRILLIANTLY Trolls Trump’s Wildly Inappropriate Speech To The Boy Scouts (IMAGE),0
33893,33893, WAPO: Trump Planning To Go Around Senate To Replace Sessions With A Loyal Stooge,0
33894,33894, BREAKING: Desperate GOP Senators Drag John McCain Back To Washington For Trumpcare Vote,0
33895,33895," Breaking: Secretary Of State Debates Abandoning Trump, Fleeing Sinking Ship",0
33896,33896," Donald Trump Whines, Swears And Talks Cocktail Parties — In A Speech To Children",0
33897,33897," Buy American? Even Trump’s MAGA Gear Is Sold Via Canada, Not America",0
33898,33898, Trump Just Made A Hugely Inappropriate Threat Over Trumpcare While Speaking To Boy Scouts (VIDEO),0
33899,33899, WTF: Pentagon Sold Over $1 MILLION Worth Of Military Weapons To Fake Cops,0
33900,33900, Trump’s Pick For Head Of DOJ Criminal Division Represented Russian Banks With Putin Ties,0
33901,33901, This Congressman Just Took A Stand Against Trump’s Corruption And Trump Will HATE It,0
33902,33902, Congressional Black Caucus: Jeff Sessions Has Got To GO,0
33903,33903, Germany’s President Joins Chancellor Merkel In Sharp Criticism Of ‘Irritating’ Trump,0
33904,33904, ICE Agent Spills: We’re Targeting Children For Detention ‘Because We Can’,0
33905,33905," WATCH: According To Trump, ‘Obama’care Is Somehow 17 Years Old (TWEETS)",0
33906,33906, Male Republican Blames ‘Female Senators’ For GOP Failure To Pass Health Law,0
33907,33907, Ivanka Trump Made Up Fake News About Albert Einstein And The Internet Will Never Let Her Live It Down (TWEETS),0
33908,33908," Kushner: I Lied About Four Russian Contacts, But No Worries, I Didn’t Collude",0
33909,33909," Kushner Takes The Only Life Boat, Watches Junior And Manafort Drown From The Shore",0
33910,33910," Republicans Demand Chelsea Clinton Be Questioned Over Benghazi, Hillary ‘Scandals’ (VIDEO)",0
33911,33911, Trump Considering Firing Sessions And Replacing Him With Corrupt Trump Crony,0
33912,33912, Now Trump Wants to ‘Drain The Sewer’ So The Internet Let Him Know He’s A Piece Of Sh*t (TWEETS),0
33913,33913," Republicans Are Trying To Destroy The Senate As We Know It, Taking Away Your Vote — Here’s How",0
33914,33914, Republican Official Caught Exposing Himself Attacks Police Officer,0
33915,33915," WATCH: Scaramucci Cried About How Hard It Is For Wall St. Elites, So President Obama CRUSHED Him – To His Face",0
33916,33916," Member Of Congress Educates Trump: ‘Our Job Is To Check You, Not Protect You’ (TWEETS)",0
33917,33917, Carrier Employee Speaks Out On Trump: ‘He Blew Smoke Up Our A**es’,0
33918,33918, Retired Colonel BLASTS Trump’s ‘Amateur’ Demand That Navy Sailors Support GOP Legislation (VIDEO),0
33919,33919, Trump Whines Incoherently About ‘Russian Witch Hunt’ And The Internet Laughs At Him (TWEETS),0
33920,33920, Kellyanne Conway’s Meltdown Over Russia Is So Stupid You Have To See It To Believe It (VIDEO),0
33921,33921, Trump Administration Gets Ready To Come After Cannabis (DETAILS),0
33922,33922, WATCH: Jake Tapper Rips Scaramucci A New One For Using Trump As Source To Deny Russian Hacking,0
33923,33923," Michelle Obama Went To A Birthday Party, So Conservatives Called Her ‘Ghetto Trash’ (SCREENSHOTS)",0
33924,33924, Trump’s America: White Supremacist Blogger Given Job As Federal Judge,0
33925,33925," Republican Viciously Attacks McCain: Give Me Your Job, You Clearly Can’t Do It",0
33926,33926, POLL: Trump Is The Least Popular President Of All Time — And It’s Getting Worse,0
33927,33927, NSA Chief On Trump’s Russia/US Cybersecurity Unit Plan: That’s A Terrible Idea,0
33928,33928, Republicans Want To Tax Democratic States More To Pay For Tax Cuts For The Rich,0
33929,33929," BAD NEWS For Trump: Memo Proves He Is Not Above The Law, Can Be Indicted",0
33930,33930, Republicans Are Admitting They’re Fine With Treason As Long As They Win,0
33931,33931, WATCH: The New Man In Trump’s Life Is Kissing His A** Like Nobody Else Ever Has,0
33932,33932, Trump Campaign’s Old Tweet Comes Back To Bite Donald In The A** And It Is PERFECT,0
33933,33933, WATCH: Republican Strategist BLASTS ‘Lawless’ Trump,0
33934,33934," Donald Trump Just Tweeted His Most INSANE, Convoluted Rant Ever (TWEETS)",0
33935,33935, Russian Lawyer Willing To Testify In Front Of The Senate ONLY If ‘Given Safety’,0
33936,33936," With Latest Hire, Trump Might’ve Just Gone To War With The NRA",0
33937,33937, GOP Senator Drops BOMBSHELL – House Intel Chair Spread Fake News About Surveillance To Help Trump,0
33938,33938," NEW: Kushner Lied About MILLIONS In Assets On Disclosure Forms, Over 70 Items Discovered Missing",0
33939,33939," BREAKING: Sessions Lied, Discussed Trump Campaign With Russian Government",0
33940,33940, 2nd Major Trump Team Shakeup In A Single Day; Trump’s Top Lawyer Resigns,0
33941,33941, Trump’s Legal Team In Uproar After He Forces Them To Attack Robert Mueller,0
33942,33942," BREAKING: GOP Chairman Grassley Has Had Enough, DEMANDS Trump Jr. Testimony",0
33943,33943, Report: Trump Businesses Seeking Dozens Of Special Visas For Foreign Workers,0
33944,33944, John McCain Just Savaged Trump On Twitter (TWEET),0
33945,33945, Russian Lawyer At Trump Jr.’s Meeting Has Worked For Russian Spy Agency,0
33946,33946, Hannity Goes BALLISTIC After Conservative Group Humiliates Him By Rescinding Media Award,0
33947,33947, WATCH: Kellyanne Conway SMEARS Investigators To Give Trump An Excuse To Fire Them,0
33948,33948," Florida Republican To Black Voters: ‘If You Don’t Like It Here, Go Back To Africa’",0
33949,33949, Corruption: Here’s How Donald Trump Is Breaking The Law And Profiting From The Presidency,0
33950,33950, BREAKING REPORT: Trump Is Terrified; Asking Lawyers If He Could Pardon Himself,0
33951,33951, GOP Billionaire Issues HARSH Message To Congress: Impeach Or I’m Done,0
33952,33952, Trump In A Panic As Deutsche Bank Plans To Turn Over Financial Information To Investigators,0
33953,33953, Senate Gives Trump Jr. Ultimatum: Respond By Friday Or Face Subpoena,0
33954,33954," Trump Indicates WH Previously Lied, Second Secret Putin Meeting Was ‘More Than Small Talk’",0
33955,33955," Mueller Just Told Trump To F*ck Off With His Threats, Expands Probe To Trump Family Finances",0
33956,33956, Wife Of The Japanese PM Epically Trolled Trump At G20,0
33957,33957," Trump Just Attacked The DOJ, Gets His A** Handed To Him By Sally Yates (TWEET)",0
33958,33958," 32 Million Uninsured, Premiums To Double If Obamacare Repealed But Not Replaced",0
33959,33959, Trump Gets Brutally Reminded Of The Sh*tty Way He Treated McCain After Releasing Pathetic Statement,0
33960,33960, Trump Fans Scream That John McCain Should Die Because They’re All Terrible People (TWEETS),0
33961,33961, Obama Just Showed Trump How Real Presidents Treat Their Former Opponents,0
33962,33962, Watch A GOP Member Of Science Committee Suffer Total Humiliation At Hand Of NASA Scientist,0
33963,33963," Trump Rips Sessions Over Russia, Says He Never Should Have Made Him AG (AUDIO)",0
33964,33964," BREAKING NEWS: John McCain Diagnosed With Serious Illness, Americans Stunned",0
33965,33965," Trump Campaign Manager Was In Debt To Shady Russian Interests, Obviously Compromised",0
33966,33966," In White House Conference Call About Iran, Staffers Talked About Blowup Dolls",0
33967,33967, Trump’s Department Of Justice Just Made A Move That’s Enraging Democrats AND Republicans,0
33968,33968, Co-Chair Of Trump’s Voter Fraud Commission Says Trump May Not Have Been Legitimately Elected (VIDEO),0
33969,33969, Here Are 12 Tweets Trump DEFINITELY Regrets Sending,0
33970,33970, Rupert Murdoch Told Roger Ailes To Help Elect ‘Anyone But Trump’ – ‘Even Hillary’ (DETAILS),0
33971,33971, Donald Trump Is Clearly Panicking; Avoiding The People Who Voted For Him,0
33972,33972," Less Than Half Of Trump Voters Believe Donald Jr. Met Russian Lawyer, Despite Admitting It",0
33973,33973, Trump Throws Colossal Tantrum After America Finds Out About Secret Meeting With Putin (TWEETS),0
33974,33974, The Eighth Person In Trump Tower Meeting Is Linked To Money Laundering,0
33975,33975, Are Trump Supporters Too Dumb To Know They’re Dumb? Science Says “Probably”,0
33976,33976, Trump And Putin Had A Secret Meeting After Their ‘Official’ One,0
33977,33977," Trump’s White House Decides War Crimes Don’t Matter, Shuts Accountability Office Down",0
33978,33978, WATCH: Mitch McConnell Gets His A** Handed To Him For Whining On The Senate Floor Because Democrats Don’t Support Trumpcare,0
33979,33979, RNC Official Retweets Article Calling For Sen. John McCain to ‘F*cking Die Already’,0
33980,33980, Trump Whines Pathetically On Twitter Because His Crazy ‘Healthcare’ Bill Is Dead In The Water,0
33981,33981, The GOP’s Efforts To Kill Millions Through Trumpcare Might Finally Be Dead,0
33982,33982, Trump Is Being Sued By A Watchdog For Mar-A-Lago Corruption: Will Visitor Logs Show Pay-To-Play?,0
33983,33983, Republicans Go Back To Basics: ‘Stop Asking About Russia Or We’ll Investigate Hillary Again!’,0
33984,33984, Trump Gets Trashed For Justifying Don Jr’s Collusion With Russia: ‘That’s Politics!’,0
33985,33985, Jared Kushner’s Excuse For The Russian Meeting Would Get Most People Fired,0
33986,33986," Fox News Just Shared A Poll That Trump Is Going To HATE, Meltdown Inevitable (TWEET)",0
33987,33987, James Comey Is Doing Something That Will Have Trump Sh*tting His Pants,0
33988,33988, Trump Goes Into Full Denial Mode During Temper Tantrum Over Historically Low Approval Rating,0
33989,33989," In One Chart, This Company Schooled Donald Trump On How To Treat Women",0
33990,33990," Fox Host Goes After ‘Soulless’ Hillary Clinton, Chelsea’s Response Is PRICELESS (TWEET)",0
33991,33991, The Trump Campaign Paid Don Jr’s Lawyer A Vast Amount Of Money Just Before Scandal Broke (IMAGES),0
33992,33992, Dem Senator Calls Out Mike Pence For Telling A HUGE Lie About Trumpcare,0
33993,33993," ‘Lie After Lie After Lie’: Fox’s Shep Smith Breaks Ranks, Goes Nuclear On Team Trump (VIDEO)",0
33994,33994, George Takei Takes Trump Jr. To The Woodshed For Colluding With Russia,0
33995,33995," Chuck Todd Goes Off On Trump, Says What Every American Is Thinking Right Now (VIDEO)",0
33996,33996, Bombshell Report Shows The Russian Meeting Was No ‘Nothing Burger’,0
33997,33997, WATCH: Rep. Steve King Stuns House Floor In Most Ignorant Anti-Trans Rant You’ve Ever Seen,0
33998,33998, Homophobic Kansas Lawmaker Gleefully Harasses LGBTQ Students And Boasts About It,0
33999,33999," Trump Abuses Power, Punishes Qatar For Refusing To Give $500 Million Loan To Son-In-Law Kushner",0
34000,34000, Trump Jr. Also Met With Ex-Soviet Intelligence Officer To Get Dirt On Hillary Clinton,0
34001,34001, Trump Throws Twitter Tantrum Bashing Republicans For Not Taking Healthcare Away From People Fast Enough,0
34002,34002, Trump Now Says Wall May Not Need A Wall To Cover Entire US-Mexico Border,0
34003,34003, Trump Stole An Idea From North Korean Propaganda Parody Account To Push His Stupid Wall (DETAILS),0
34004,34004, Racist Chicago Cop Who Beat A Handcuffed Black Woman Found With Trove Of Slur-Filled Websites,0
34005,34005, Latest House Vote Proves Republicans Are Ready To Go Down With The Russian Ship,0
34006,34006, Trump: ‘Most People’ Would Commit Treason Like My Son If Given The Opportunity (VIDEO),0
34007,34007," David Letterman Is Sick And Tired Of Trump’s Constant Whining, Has PERFECT Solution To Stop It",0
34008,34008, #BringBackObama Hashtag Blows Up On Twitter As Americans Share Memories (TWEETS),0
34009,34009, WATCH: Anderson Cooper Throws MAJOR Shade At White House Aide Over ‘Fake News’,0
34010,34010, Dem Senator On Trump World: ‘They Lie As Easily As They Breathe’ (VIDEO),0
34011,34011," California Rep Gets The Ball Rolling, Files First Article Of Impeachment Against Trump",0
34012,34012, Apparently Donald Trump Has An Imaginary Xenophobic Friend Named Jim,0
34013,34013," Republican Stuns CNN Host, Wants To Starve Americans To Pay For Trump’s Border Wall (VIDEO)",0
34014,34014, Americans Gloriously Mock Trump After He Brags About How Little TV He Watches (TWEETS),0
34015,34015," US Experiences Surge In Hate-Based Incidents Since Trump’s Election, Particularly On College Campuses",0
34016,34016, Joe Scarborough Is A Republican No More (VIDEO),0
34017,34017, Eric Trump Gives DUMBEST Defense For His Brother’s Russia Scandal,0
34018,34018, Donald Trump Finally Put ‘Make America Great Again’ To Song And It’s Gross,0
34019,34019, Trump Jr.’s Lies About To Be EXPOSED; Meeting With Russian Lawyer Allegedly Recorded,0
34020,34020, Trump Jr.’s Accomplice That Set Up Russian Meeting Checked In For It On Facebook (TWEETS),0
34021,34021, The U.S. Constitution Just Ruined Trump’s Day: He’s Now Being Sued For His Twitter Activity (DETAILS),0
34022,34022, Idiot Donald Trump Jr. Just Released Russian Email Chain — He’s Toast (IMAGES),0
34023,34023, These Charts Show Why We’re All Screwed Under The GOP Health Care Bill,0
34024,34024, World Leaders Decide They Don’t Need The U.S. To Move Forward On Climate Change,0
34025,34025, Trump’s Response When Told He Should Stop Tweeting Makes Him Sound Like A Whiny Toddler,0
34026,34026," Like Father, Like Son: Trump Jr. Wakes Up Tweeting Desperate Nonsense About The Press And Democrats",0
34027,34027, Trump Jr. Was Told Before Meeting That Putin Wanted To Help His Daddy Win,0
34028,34028, Trump Jr.’s Latest Move Proves That Russia Investigation Is Closing In On Trump (DETAILS),0
34029,34029, Sarah Huckabee Sanders Just Said The DUMBEST F*cking Thing About Trump Jr.’s Russia Collusion,0
34030,34030, Fox News Gives The Most Cringeworthy Reason Why Ivanka Deserved To Sit In At G20 (VIDEO),0
34031,34031, Trump Supporter Pleads Guilty To Tampering With Election Results In Iowa,0
34032,34032," Witness Debunks Trump’s Comey Crime Allegation, Sets Trump Up For Another Potential Libel Lawsuit",0
34033,34033, The Tweet Trump Sent THE DAY His Son Had Russian Collusion Meeting Is Disturbing As Hell,0
34034,34034, Trump Has Complete Meltdown And Attacks Chelsea Clinton In Defense Of His Nepotism At G-20,0
34035,34035," Marco Rubio Grows A Spine, Blasts Trump For Trying To Team Up With Putin",0
34036,34036, Presidential Lawyer Comes Forward; Says Trump Jr. May Have Committed Treason (VIDEO),0
34037,34037, Stephen King Says What We’re All Thinking About Trump And It Instantly Goes Viral,0
34038,34038," GOP Senator Boldly Defies McConnell, Vows To Be The One To Kill Trumpcare",0
34039,34039," Americans Were Asked By A Poll To Pick One Word To Describe Trump, And The Result Will ENRAGE Him",0
34040,34040, Donald Trump May Have Already Stolen The Next Election,0
34041,34041, Donald Trump Tweets He Is Ready To Hand Putin The Keys To Our Electoral System,0
34042,34042, Top Intel Dem Rips Trump For Kissing Putin’s A**s: ‘No Art To This Deal’ (TWEETS),0
34043,34043, Trump Jr. Forced To Admit To Meeting With Shady Russian Lawyer During 2016 Campaign (DETAILS),0
34044,34044, Trump Crumbles As His Own UN Ambassador Shuts Down His Russia Lies (VIDEO),0
34045,34045," Trump Embarrasses America Again, Lets Ivanka Take His Place At G-20 Summit",0
34046,34046," Trudeau HUMILIATES Trump, Openly Prefers To Speak To Other U.S. Officials Instead",0
34047,34047, Paul Ryan Refuses To Hold Town Halls Because He’s Too Afraid Of Protesters,0
34048,34048," Trump Spoke With Putin About Election Interference, It’s Just As Bad As You’d Expect (VIDEO)",0
34049,34049, Angela Merkel’s Husband Is Taking Melania And Ivanka On A Tour That Will P*ss Trump Off,0
34050,34050," Trump Was Just Busted For Daydreaming At G20 Meeting, This Is Beyond Humiliating (VIDEO)",0
34051,34051," Mike Pence Saw ‘DO NOT TOUCH’ On Critical NASA Tech, So He Touched It (TWEETS)",0
34052,34052, Sarah Palin Uses White Supremacist Slogan To Praise Trump’s Warsaw Speech And Twitter Is P*ssed,0
34053,34053, Hannity Throws A Complete Hissy Fit After Conservative Columnist Calls Him Unworthy Of Media Award,0
34054,34054," Desperate Staff Sent Melania To Stop 2-Hour Trump/Putin Meeting, She Failed",0
34055,34055, Trump Humiliates Himself And Wastes Time At G-20 Summit By Throwing A Twitter Tantrum About Hillary’s Emails,0
34056,34056," Leaked G20 Video Appears To Show Trump Rubbing Putin’s Back At First Meeting, World Gags (VIDEO)",0
34057,34057," The World To Trump: F*ck Off, You Did Not ‘Inherit A Mess’ From Obama (VIDEO)",0
34058,34058, Women Reporters Are Being Turned Away From Covering Congress; Here’s Why,0
34059,34059, Confused Looking Trump Totally HUMILIATES Himself When He Gets Lost On Stage In Poland,0
34060,34060," Republican Senator Chokes, Mocks Trump In Brutal Response To Health Care Failure (DETAILS)",0
34061,34061, Trump’s Team Is So Incompetent They Couldn’t Even Book A Hotel Room For G20 Summit,0
34062,34062, Trump White House Stomps On First Amendment And Blackmails CNN,0
34063,34063, Trump Condemned By Jewish Leaders In Poland After Snubbing Warsaw Ghetto Memorial,0
34064,34064," Trump Tries To Shake Polish First Lady’s Hand, She Refuses To Touch Him (VIDEO)",0
34065,34065, WATCH: Trump Insults Poland By Downplaying The Horrors They Experienced During World War II,0
34066,34066, WATCH: Trump Disgracefully Attacks President Obama In Poland,0
34067,34067, Trump Kicks Off Poland Visit By Trashing America In Unhinged Russia Rant (VIDEO),0
34068,34068, Trump In Poland: ‘Everyone’ In The U.S. Is Now ‘Getting Very Rich’ Because Of Me,0
34069,34069, WH Starts Condensing Intel Briefings Into Tweet Form In Desperate Move To Get Trump To Read Them,0
34070,34070," EVERY State In America Just Turned On Trump, This Is A Major ‘F*ck You’ To POTUS (DETAILS)",0
34071,34071, New Poll: WAY More Americans Want Trump Impeached Than Approve Of The Job He Is Doing,0
34072,34072, GOP Just Demanded Hillary Clinton Give Them A ‘Plan’ To Fix Healthcare And Got ROASTED ALIVE (TWEETS),0
34073,34073, Trump Is So Unpopular Crowds Will Be Bussed In To Cheer For Him During Poland Visit,0
34074,34074, Trump Brags About Gas Prices And Gets HUMILIATED With Facts,0
34075,34075, Watch Confused Trump Wander Aimlessly Away From Limo (VIDEO),0
34076,34076, Preet Bharara Hilariously Trolls Donald Trump Jr. For Failing At Grade School Level Spelling (TWEETS),0
34077,34077, Paul Manafort’s Daughters Say Their Father Is Guilty Of Mass Murder In Leaked Text Messages,0
34078,34078," NPR Tweets Entire Declaration Of Independence, Dumbass Conservatives Think It’s An Attack On Trump (SCREENSHOTS)",0
34079,34079, The Internet EVISCERATES Whiny Nikki Haley After She Complains About Having To Do Her Job (TWEETS),0
34080,34080," GOP Official Just Quit Trump’s Bogus Voter Fraud Panel, More States Resist Giving Voter Info",0
34081,34081, WATCH: Republican Who Voted To Impeach Clinton Admits Trump Has Done Much Worse,0
34082,34082, City Of Chicago Just Told Trump To Go F*ck Himself With A Huge Golden Statue (IMAGES),0
34083,34083, Trump’s Plan To Quietly Sneak Into England Backfires – And Now He Has To Publicly Disavow The Trip,0
34084,34084, Rep. Maxine Waters Just Nailed Ben Carson To The Wall With The Cold Hard Truth,0
34085,34085," Chuck Todd Takes On Trump’s Media Attacks, This Is Going To Get Ugly (VIDEO)",0
34086,34086," Chris Christie Has Disgusting Response To Angry NJ Residents, He Sounds Just Like Trump Now",0
